"codmpio","ano","cod_dpto","depto","mpio","pobl_rur","pobl_urb","pobl_tot","indrural","altura","discapital","docen_total","t_establ","alumn_med","s11_ingles","s11_lectu","df_ing_propios","df_gast_inv","df_desemp_fisc","homicidios","extorsion","ataq_instpol","llegadas_pasajeros_nacionales","llegadas_internacionales","visitantes_extranjeros_no_residentes","visitantes_pnn","prestadores_de_servicios_turisticos_activos","establecimientos_de_alojamiento_y_hospedaje","actividades_terciarias","valor_agregado","participacion_terciarias","pdet","total_sisben","tasa_sisben","post","vocacion_turistica","tasa_homicidios","tasa_ataq_instpol","tasa_extorsion","log_t_establ","log_pobl_tot","tasa_docentes","tasa_alumnos_med","tasa_urbanizacion","valor_agregado_pc"
"05501",2021,"05","Antioquia","Olaya",2912,312,3224,0.903225779533386,400,36.930778503418,28,10,65,43.9731979370117,45.9068984985352,31.6996355177805,89.3675501164166,69.9488088419286,4,,,0,0,5,0,0,0,32.7366140675779,49.2929498511988,66.412365594675,0,2242,69.5409429280397,1,0,124.069478908189,,,2.39789527279837,8.07868822922987,0.86848635235732,2.01612903225806,9.67741935483871,1.52893765047143
"05541",2013,"05","Antioquia","Peñol",6965,9020,15985,0.435720980167389,1891,44.5638656616211,146,24,325,48.0561103820801,,66.77,86.4,72.59,4,1,0,0,0,9,0,0,0,105.44672730589,193.728667887876,54.4301101409106,0,0,0,0,0,25.0234594932749,0,6.25586487331874,3.2188758248682,9.67946861818596,0.913356271504536,2.03315608382859,56.427901157335,1.21194036839459
"05541",2014,"05","Antioquia","Peñol",6850,9087,15937,0.429817408323288,1891,44.5638656616211,115,24,287,48.3081436157227,49.1708145141602,65.6766936978765,85.8879150080555,69.4534244777575,12,1,0,0,0,12,0,0,0,112.880022986926,249.319219985101,45.275299270418,0,0,0,0,0,75.2964798895652,0,6.27470665746376,3.2188758248682,9.67646147395769,0.721591265608333,1.8008408106921,57.0182593963732,1.56440496947418
"05541",2015,"05","Antioquia","Peñol",6740,9149,15889,0.424192845821381,1891,44.5638656616211,132,24,312,48.0767822265625,49.234504699707,67.660716884863,88.0245136642152,70.7273176174524,3,2,0,0,0,23,0,0,0,118.688501067733,274.805821912578,43.1899514506975,0,0,0,0,0,18.8809868462458,0,12.5873245641639,3.2188758248682,9.67344525953076,0.830763421234817,1.96362263200957,57.5807162187677,1.72953503626772
"05541",2016,"05","Antioquia","Peñol",6638,9210,15848,0.418854117393494,1891,44.5638656616211,138,25,299,49.7176094055176,51.1506729125977,65.93,84.14,69.93,17,3,0,0,0,35,0,0,0,124.767452938655,341.268904696791,36.5598656137474,0,18436,116.330136294801,0,0,107.269056032307,0,18.9298334174659,3.25809653802148,9.67086168583243,0.870772337203433,1.8866733972741,58.1145885916204,2.15338783882377
"05541",2017,"05","Antioquia","Peñol",6538,9264,15802,0.413745105266571,1891,44.5638656616211,136,25,388,46.5194129943848,46.958625793457,62.9479594883586,86.7470815396101,71.7397629718084,17,1,0,0,0,55,0,0,0,133.040666775157,360.444253998601,36.9101921585004,0,18858,119.339324136185,1,0,107.581318820402,0,6.32831287178838,3.25809653802148,9.6679550744091,0.86065055056322,2.45538539425389,58.6254904442476,2.28100401214151
"05541",2018,"05","Antioquia","Peñol",10027,11022,21049,0.47636467218399,1891,44.5638656616211,126,25,296,46.7989959716797,47.3953552246094,65.18432208,86.84838949,72.47138103,7,2,0,0,0,64,0,0,0,147.263267329196,524.41697795103,28.0813309867605,0,19399,92.1611477979952,1,0,33.255736614566,0,9.50163903273315,3.25809653802148,9.95465583911053,0.598603259062188,1.40624257684451,52.3635327093924,2.49141041356373
"05541",2019,"05","Antioquia","Peñol",9974,11453,21427,0.465487480163574,1891,44.5638656616211,134,24,305,48.6125450134277,48.9073829650879,70.071859433838,88.1510896010879,75.7179020190545,7,4,0,0,0,109,0,0,0,162.600657897345,464.297247914239,35.020810187395,0,20076,93.6948709572035,1,0,32.6690623979092,0,18.6680356559481,3.2188758248682,9.97245375700085,0.625379194474261,1.42343771876604,53.4512530918934,2.1668793947554
"05541",2020,"05","Antioquia","Peñol",9912,11857,21769,0.45532637834549,1891,44.5638656616211,132,24,293,48.2563552856445,47.2241592407227,68.6,86.27,72.26,10,2,,0,0,78,0,0,0,153.449247923422,497.478345630153,30.8454125232424,0,20755,95.3420000918738,1,0,45.9368827231384,,9.18737654462768,3.2188758248682,9.98828815422859,0.606366851945427,1.34595066378796,54.4673618448252,2.28526044205133
"05541",2021,"05","Antioquia","Peñol",9800,12307,22107,0.443298488855362,1891,44.5638656616211,135,24,296,47.651683807373,47.7354202270508,66.6882139252366,89.860303894453,76.9438551991673,10,3,,0,0,214,0,0,0,170.331902168543,588.329176892732,28.9518026401737,0,13333,60.3112136427376,1,0,45.2345410955806,,13.5703623286742,3.2188758248682,10.0036948129532,0.610666304790338,1.33894241642919,55.670149726331,2.66128003298834
"05543",2013,"05","Antioquia","Peque",8714,1955,10669,0.816758811473846,1200,88.3151245117188,99,43,127,46.4372138977051,,24.97,86.2,61.74,2,,0,,,,,,,37.8025402256174,49.7653835442091,75.961516888613,0,0,0,0,0,18.7458993345206,0,,3.78418963391826,9.2751913442958,0.927922017058768,1.19036460774206,18.3241165994939,0.466448435131776
"05543",2014,"05","Antioquia","Peque",8800,1999,10799,0.814890265464783,1200,88.3151245117188,88,43,111,46.8483543395996,46.567699432373,23.3054023534033,89.3038486087103,62.0491536030382,1,,0,,,,,,,40.7734315299654,54.9080465280107,74.2576618695865,0,0,0,0,0,9.26011667747014,0,,3.78418963391826,9.28730141311231,0.814890267617372,1.02787295119919,18.5109732382628,0.508454917381338
"05543",2015,"05","Antioquia","Peque",8882,2043,10925,0.812997698783875,1200,88.3151245117188,88,42,117,46.5662002563477,44.7890968322754,38.7146301810573,87.3290921883424,65.8332074674796,4,,0,,,,,,,42.7692316468792,59.9605467881621,71.3289553512262,0,0,0,0,0,36.6132723112128,0,,3.76120011569356,9.29890054895566,0.805491990846682,1.07093821510297,18.7002288329519,0.548837956871049
"05543",2016,"05","Antioquia","Peque",8978,2086,11064,0.811460614204407,1200,88.3151245117188,118,43,117,43.9149627685547,44.446117401123,29.4,87.24,61.53,1,1,0,,,,,,,45.6333279011537,65.3645728818817,69.8135486689652,0,7771,70.2368040491685,0,0,9.03832248734635,0,9.03832248734635,3.78418963391826,9.31154225248515,1.06652205350687,1.05748373101952,18.8539407086045,0.590786088954101
"05543",2017,"05","Antioquia","Peque",9071,2128,11199,0.809983015060425,1200,88.3151245117188,103,43,88,43.7438735961914,44.6205101013184,31.8511596365074,88.5893887539161,63.2510183533591,3,,0,,,,,,,49.9920528883198,75.8056254346042,65.9476821168725,0,7791,69.5687114920975,1,0,26.7881060809001,0,,3.78418963391826,9.32366905728319,0.919724975444236,0.785784445039736,19.0016965800518,0.676896378557052
"05543",2018,"05","Antioquia","Peque",5801,2296,8097,0.716438174247742,1200,88.3151245117188,103,43,66,42.620735168457,44.0828285217285,33.95620983,86.65731106,63.31382354,6,,0,,,,,,,52.4668362766134,70.9820686064446,73.91562024983,0,7849,96.9371372113128,1,0,74.1015190811412,0,,3.78418963391826,8.99937239659211,1.27207607755959,0.815116709892553,28.3561813017167,0.876646518543221
"05543",2019,"05","Antioquia","Peque",5784,2402,8186,0.70657217502594,1200,88.3151245117188,100,43,70,41.9245300292969,45.1735038757324,37.7722790585448,90.8073912971498,67.4859746219245,3,,0,,,,,,,55.7291251218602,77.606175171731,71.8101684544301,0,8085,98.7661861715123,1,0,36.6479354996335,0,,3.78418963391826,9.01030280937645,1.22159784998778,0.855118494991449,29.3427803567066,0.948035367355619
"05543",2020,"05","Antioquia","Peque",5787,2498,8285,0.698491275310516,1200,88.3151245117188,98,43,83,43.7967910766602,47.8780899047852,39.59,90.26,66.01,4,,,,,,,,,53.1014737398554,74.1281599824378,71.6346847843465,0,8130,98.1291490645745,1,0,48.2800241400121,,,3.78418963391826,9.02232262263735,1.1828605914303,1.00181050090525,30.1508750754375,0.894727338351694
"05543",2021,"05","Antioquia","Peque",5722,2692,8414,0.680057048797607,1200,88.3151245117188,111,41,90,43.8070793151855,46.2860565185547,33.6760379950539,91.0029445146805,64.1386161956193,2,,,,,,,,,62.0821473368966,94.6829655409876,65.5684441041527,0,6953,82.6360827192774,1,0,23.7699072973615,,,3.73766961828337,9.03777110662491,1.31922985500357,1.06964582838127,31.9942952222486,1.12530265677428
"05576",2013,"05","Antioquia","Pueblorrico",3555,3717,7272,0.488861382007599,1800,56.730411529541,72,17,129,47.5965576171875,,50.3,83.88,64.7,1,,0,0,0,1,0,0,0,45.7994367289499,76.0527047787389,60.2206546922884,0,0,0,0,0,13.7513751375138,0,,2.89037175789616,8.89192414015454,0.99009900990099,1.77392739273927,51.1138613861386,1.04582927363502
"05576",2014,"05","Antioquia","Pueblorrico",3483,3661,7144,0.487542003393173,1800,56.730411529541,76,17,123,46.9223594665527,48.7509841918945,50.7074683711042,83.2966122010846,65.4377226778543,1,1,0,0,0,0,0,0,0,50.633053273083,82.0167289643915,61.7350312703472,0,0,0,0,0,13.9977603583427,0,13.9977603583427,2.89037175789616,8.87416809036397,1.06382978723404,1.72172452407615,51.2458006718925,1.14805051741869
"05576",2015,"05","Antioquia","Pueblorrico",3419,3611,7030,0.486344248056412,1800,56.730411529541,59,17,122,48.0252914428711,48.3655052185059,52.842317687325,86.247204966686,67.4876372574562,4,,0,0,0,0,0,0,0,49.1473055242748,74.2735890052158,66.1706350568619,0,0,0,0,0,56.8990042674253,0,,2.89037175789616,8.85808422219916,0.839260312944523,1.73541963015647,51.3655761024182,1.05652331444119
"05576",2016,"05","Antioquia","Pueblorrico",3355,3558,6913,0.485317528247833,1800,56.730411529541,68,17,116,50.2741203308105,50.3795623779297,51.18,83.62,63.71,9,,0,0,0,1,0,0,0,51.9335041647737,78.0026359955684,66.5791655652819,0,7931,114.725878779112,0,0,130.189498047158,0,,2.89037175789616,8.84130362048157,0.98365398524519,1.67799797483003,51.4682482279763,1.12834711406869
"05576",2017,"05","Antioquia","Pueblorrico",3290,3503,6793,0.484322100877762,1800,56.730411529541,59,17,114,47.758861541748,48.5703315734863,53.5671285650325,86.4484309328629,64.4765807097968,7,,0,0,0,0,0,0,0,54.7649248803202,82.3374126991114,66.5128075865702,0,7921,116.605329015163,1,0,103.047254526719,0,,2.89037175789616,8.82379514872053,0.868541145296629,1.67819814514942,51.5677903724422,1.21209204621097
"05576",2018,"05","Antioquia","Pueblorrico",4214,4450,8664,0.48638042807579,1800,56.730411529541,69,17,99,46.3696060180664,46.7170486450195,55.32782826,85.69990389,66.77091442,3,,0,0,0,2,0,0,0,62.5702271132505,71.6395533076412,87.3403367613916,0,7928,91.5050784856879,1,0,34.6260387811634,0,,2.89037175789616,9.06704720214971,0.796398891966759,1.14265927977839,51.3619575253924,0.826864650365203
"05576",2019,"05","Antioquia","Pueblorrico",4131,4550,8681,0.475866824388504,1800,56.730411529541,78,17,95,44.6301689147949,45.0741882324219,76.564000641952,93.1495418309335,67.0694515540491,3,,0,0,0,4,0,0,0,68.9285115943408,100.547663330317,68.5530715596029,0,8225,94.747148945974,1,0,34.5582306185923,0,,2.89037175789616,9.06900719585954,0.898513996083401,1.09434396958876,52.4133164381984,1.15824977917656
"05576",2020,"05","Antioquia","Pueblorrico",4071,4664,8735,0.466056108474731,1800,56.730411529541,71,17,117,46.9048156738281,45.6382827758789,62.68,86.31,67.21,3,1,,0,0,4,0,0,0,61.2815232593024,95.0455426636114,64.4759570432378,0,8191,93.7721808815112,1,0,34.3445907269605,,11.4481969089868,2.89037175789616,9.07520769798469,0.812821980538065,1.33943903835146,53.3943903835146,1.08810008773453
"05576",2021,"05","Antioquia","Pueblorrico",4024,4846,8870,0.453664034605026,1800,56.730411529541,73,16,92,46.6255950927734,46.2657203674316,62.8843082721554,88.4783302606584,69.3540393431088,4,2,,0,0,21,0,0,0,73.9851396796628,129.414543603351,57.169107597693,0,6275,70.7440811724915,1,0,45.0958286358512,,22.5479143179256,2.83321334405622,9.09054280852059,0.822998872604284,1.03720405862458,54.6335963923337,1.4590140203309
"05579",2013,"05","Antioquia","Puerto Berrío",4786,40453,45239,0.105793677270412,113,121.762329101562,354,43,1006,45.3387832641602,,86.92,79.81,82.09,28,5,0,221,0,14,0,0,0,334.973329864824,426.44240263661,78.5506618933176,0,0,0,0,0,61.8934989721258,0,11.0524105307368,3.78418963391826,10.7197369302301,0.782510665576162,2.22374499878423,89.4206326399788,0.942643300330711
"05579",2014,"05","Antioquia","Puerto Berrío",4792,41267,46059,0.104040466248989,113,121.762329101562,316,43,934,44.7449264526367,45.4889526367188,74.6489554475774,92.7942789020214,76.2756974389893,34,4,0,386,0,31,0,0,0,359.944666266814,458.029791984481,78.5854266612879,0,0,0,0,0,73.8183634034608,0,8.68451334158362,3.78418963391826,10.7377001733747,0.686076553985106,2.02783386525978,89.5959530167828,0.994441459832998
"05579",2015,"05","Antioquia","Puerto Berrío",4799,42084,46883,0.10236119478941,113,121.762329101562,303,38,889,45.3043975830078,45.0212593078613,46.5760658725206,83.8197247701959,59.0115141661162,16,8,0,187,0,29,0,0,0,370.82762269002,453.35204061537,81.7968354541136,0,0,0,0,0,34.1275089051469,0,17.0637544525734,3.66356164612965,10.7554317448431,0.646289699891219,1.89620971354222,89.7638802977625,0.966985987704221
"05579",2016,"05","Antioquia","Puerto Berrío",4808,42909,47717,0.100760735571384,113,121.762329101562,325,39,889,43.6483345031738,45.4621925354004,24.16,73.7,61.75,23,8,0,,,,,,,399.58554076932,498.153826767033,80.2132833873001,0,45983,96.3660749837584,0,0,48.200850849802,0,16.7655133390616,3.68887945411394,10.7730639641852,0.681098979399375,1.86306766980321,89.923926483224,1.04397557844591
"05579",2017,"05","Antioquia","Puerto Berrío",4817,43736,48553,0.0992111712694168,113,121.762329101562,311,39,876,45.0617370605469,45.9146537780762,85.0612074908799,82.8302188982846,73.3079435629436,38,7,0,158,0,24,0,0,0,430.569929403504,584.756054098407,73.6324021591138,0,45825,94.3813976479311,1,0,78.2649887751529,0,14.4172347743703,3.68887945411394,10.7904318596151,0.640537144975594,1.80421395176405,90.0788828702655,1.20436647395301
"05579",2018,"05","Antioquia","Puerto Berrío",6691,32623,39314,0.170193821191788,113,121.762329101562,305,38,768,43.3395805358887,44.7117805480957,87.71588861,85.21217133,78.66064456,18,4,0,91,0,34,0,0,0,452.84659846828,588.89574459163,76.8975837620133,0,46763,118.947448745994,1,0,45.7852164623289,0,10.1744925471842,3.66356164612965,10.5793614044256,0.775805056722796,1.95350256905937,82.9806175916976,1.49792884110401
"05579",2019,"05","Antioquia","Puerto Berrío",6179,33869,40048,0.154289856553078,113,121.762329101562,313,37,824,42.5236968994141,45.4667892456055,88.3144701449636,86.9665089760513,76.2042471160541,45,13,0,,,,,,,495.767198348275,663.920383140637,74.6726883128783,0,49077,122.545445465441,1,0,112.365161805833,0,32.4610467439073,3.63758615972639,10.5978589833958,0.781562125449461,2.05753096284459,84.5710147822613,1.65781158395085
"05579",2020,"05","Antioquia","Puerto Berrío",5675,35038,40713,0.139390364289284,113,121.762329101562,309,37,841,44.5804748535156,44.9395980834961,82.27,83.37,77.37,33,11,,1019,0,8,0,0,0,446.059290156905,650.955398346108,68.5237869276781,0,48561,119.276398202048,1,0,81.0551912165647,,27.0183970721882,3.63758615972639,10.614327292627,0.758971335936924,2.06567926706457,86.0609633286665,1.59888831170906
"05579",2021,"05","Antioquia","Puerto Berrío",5610,35735,41345,0.135687500238419,113,121.762329101562,300,36,912,44.0770225524902,45.5846557617188,91.2478727833983,83.5871602819875,79.0155428503918,35,8,,1142,0,22,0,0,0,585.76170068753,756.129104346899,77.468476920152,0,29268,70.7896964566453,1,0,84.6535252146572,,19.3493771919216,3.61091791264422,10.6297309605853,0.725601644697061,2.20582899987907,86.431249244165,1.82882840572475
"05585",2013,"05","Antioquia","Puerto Nare",10570,7719,18289,0.577943027019501,131,104.099952697754,170,29,286,46.911735534668,,72.63,85.23,71.12,2,,0,417,0,0,0,0,0,164.154453466007,436.63428632049,37.5954107611049,0,0,0,0,0,10.9355350210509,0,,3.40119738166216,9.81410974138491,0.929520476789327,1.56378150801028,42.205697413746,2.38741476472465
"05585",2014,"05","Antioquia","Puerto Nare",10610,7860,18470,0.574445068836212,131,104.099952697754,159,29,252,44.5353202819824,46.0085563659668,77.9154426515708,83.2973152884948,74.4112964947891,2,1,0,575,0,1,0,0,0,194.655192465285,422.310957139504,46.0928586328353,0,0,0,0,0,10.8283703302653,0,5.41418516513265,3.40119738166216,9.82395721357932,0.860855441256091,1.36437466161343,42.5554953979426,2.28646971921767
"05585",2015,"05","Antioquia","Puerto Nare",10658,7996,18654,0.571352005004883,131,104.099952697754,139,25,247,46.754638671875,46.8262786865234,71.5738193950259,87.039040904363,78.0511658614752,3,,0,407,0,2,0,0,0,198.359000681748,370.368571603116,53.5571902937564,0,0,0,0,0,16.0823415889353,0,,3.25809653802148,9.83386948565526,0.745148493620671,1.32411279082234,42.8648011150423,1.98546462744246
"05585",2016,"05","Antioquia","Puerto Nare",10712,8134,18846,0.56839644908905,131,104.099952697754,157,31,279,44.9789581298828,45.0495719909668,72.18,83.49,73.3,4,1,0,,,,,,,232.091162775518,380.874140687169,60.936445398152,0,14048,74.5410166613605,0,0,21.2246630584739,0,5.30616576461849,3.46573590279973,9.84410902901663,0.833068025045102,1.48042024832856,43.1603523294068,2.02098132594274
"05585",2017,"05","Antioquia","Puerto Nare",10764,8261,19025,0.565781891345978,131,104.099952697754,157,30,225,44.9361419677734,46.2047080993652,72.288947095919,78.7812194736169,70.9377054010362,3,2,0,45,0,0,0,0,0,240.105138366155,387.336890053789,61.9887091913222,0,13851,72.8042049934297,1,0,15.7687253613666,0,10.5124835742444,3.43398720448515,9.8535617437664,0.825229960578187,1.1826544021025,43.4218134034166,2.03593634719469
"05585",2018,"05","Antioquia","Puerto Nare",9999,4381,14380,0.695340752601624,131,104.099952697754,149,30,237,44.2479591369629,45.5134468078613,74.02144984,80.69759081,70.38964767,4,1,0,26,0,5,0,0,0,262.103924062401,446.826250868722,58.6590254159906,0,13627,94.7635605006954,1,0,27.8164116828929,0,6.95410292072323,3.43398720448515,9.57366316988638,1.03616133518776,1.6481223922114,30.4659248956885,3.10727573622199
"05585",2019,"05","Antioquia","Puerto Nare",9834,4550,14384,0.683676302433014,131,104.099952697754,149,29,238,45.1164817810059,46.221549987793,82.0693138902189,84.2232692444822,73.4560801346843,5,,0,,,,,,,286.366511892055,481.366281685338,59.4903554294334,0,14340,99.6941045606229,1,0,34.7608453837597,0,,3.40119738166216,9.57394127598565,1.03587319243604,1.65461624026696,31.6323692992214,3.34653977812388
"05585",2020,"05","Antioquia","Puerto Nare",9732,4708,14440,0.673961222171783,131,104.099952697754,145,30,276,44.2261772155762,45.5446128845215,75.87,81.89,72.33,4,1,,0,0,2,0,0,0,299.062191713513,435.181498176143,68.721256066007,0,14141,97.9293628808864,1,0,27.7008310249307,,6.92520775623269,3.43398720448515,9.57782666212657,1.00415512465374,1.91135734072022,32.6038781163435,3.01372228653838
"05585",2021,"05","Antioquia","Puerto Nare",9615,5049,14664,0.655687391757965,131,104.099952697754,143,23,243,44.3938674926758,45.211799621582,85.0546809862481,83.7955810442482,77.2039706960224,7,,,0,0,1,0,0,0,356.011618429749,553.062221997847,64.3709883390182,0,9727,66.3325150027278,1,0,47.7359519912711,,,3.17805383034795,9.59321898141155,0.975177304964539,1.65711947626841,34.4312602291326,3.77156452535357
"05591",2013,"05","Antioquia","Puerto Triunfo",13369,5894,19263,0.694024801254272,152,109.761489868164,207,13,276,47.3582954406738,,73.96,81.14,72.06,7,,0,191,0,0,0,0,0,90.3340683373832,135.396908546275,66.7179696399858,0,0,0,0,0,36.3390956756476,0,,2.63905732961526,9.86599334810855,1.07459897212272,1.43279862949696,30.5975185588953,0.702885887692857
